id_property,business_name,business_area,business_category,business_sub_category
FCC0004205,-,481.1300049,Consumer staples,Consumer staplestypeB
FCC0004206,Family Chapel Vocational Institute,1180.329956,Consumer discretionary,Consumer discretionarytypeC
FCC0004215,Boima Enterprise,483.8349915,Consumer discretionary,Consumer discretionarytypeA
FCC0004271,CICA MOTORS SIERRA LEONE,17292.5,Consumer discretionary,Consumer discretionarytypeB
FCC0004273,More Life Bakery,667.4099731,Consumer staples,Consumer staplestypeC
FCC0004286,God's Will Enterprise,238.6000061,Consumer staples,Consumer staplestypeA
FCC0004333,-,353.2250061,Consumer discretionary,Consumer discretionarytypeB
FCC0004371,Tailor Shop,140.7424927,Consumer discretionary,Consumer discretionarytypeC
FCC0004407,-,890.9299927,Consumer staples,Consumer staplestypeA
FCC0004410,Ambassador Voyages,3833.48999,Materials ,Materials typeB
FCC0004446,-,120.0475006,Consumer staples,Consumer staplestypeC
FCC0004447,-,3067.040039,Consumer discretionary,Consumer discretionarytypeA
FCC0004459,Malama Comprehensive Academy ,5563,Consumer discretionary,Consumer discretionarytypeB
FCC0004472,Peace Corpe,4336.700195,Consumer discretionary,Consumer discretionarytypeC
FCC0004473,Barristers international,1404.690063,Consumer discretionary,Consumer discretionarytypeA
FCC0003266,-,161.4799957,Materials ,Materials typeB
FCC0003273,Real Mack limited,435.0950012,Portfolio,PortfoliotypeC
FCC0003273,Mack Pharmacy,1305.285034,Consumer staples,Consumer staplestypeA
FCC0004997,Erndys Preparoty School,580.0875244,Portfolio,PortfoliotypeB
FCC0005012,Larica investment,707.2199707,Consumer staples,Consumer staplestypeC
FCC0005022,DSTV,1363.300049,Portfolio,PortfoliotypeA
FCC0005049,BRITISH international school,3065.790039,Consumer discretionary,Consumer discretionarytypeB
FCC0005088,Mohamed bah ,1601.829956,Consumer staples,Consumer staplestypeC
FCC0005101,-,345.4500122,Consumer staples,Consumer staplestypeA
FCC0005052,-,465.75,Consumer discretionary,Consumer discretionarytypeB
FCC0005148,sapjose Enterprise ,275.8049927,Consumer staples,Consumer staplestypeC
FCC0005153,R.I.F Enterprise,538.335022,Consumer staples,Consumer staplestypeA
FCC0005163,-,5795.310059,Consumer discretionary,Consumer discretionarytypeB
FCC0005175,Hope of Glory Primary School,963.7399902,Consumer discretionary,Consumer discretionarytypeC
FCC0005221,Emmans International Elementary,1929.589966,Consumer discretionary,Consumer discretionarytypeA
FCC0005229,D'Jah flash & boutique,295.207489,Consumer discretionary,Consumer discretionarytypeB
FCC0005229,SLAJ,1180.829956,Materials ,Materials typeC
FCC0005229,Ramaja investment,295.207489,Consumer staples,Consumer staplestypeA
FCC0005229,Nweduz Business enterprise,295.207489,Consumer discretionary,Consumer discretionarytypeB
FCC0005288,Amoba Trading,1807.079956,Consumer discretionary,Consumer discretionarytypeC
FCC0005311,-,722.9099731,Consumer staples,Consumer staplestypeA
FCC0005288,Chewtor Enterprise,1807.079956,Consumer discretionary,Consumer discretionarytypeB
FCC0005374,-,173.1024933,Consumer staples,Consumer staplestypeC
FCC0005378,-,359.1300049,Consumer staples,Consumer staplestypeA
FCC0005396,Hypertension Heart and ,532.3099976,Consumer discretionary,Consumer discretionarytypeB
FCC0005396,Mercell's Favourite,266.1549988,Consumer discretionary,Consumer discretionarytypeC
FCC0005396,Qumran International Investment,266.1549988,Portfolio,PortfoliotypeA
FCC0005526,Elma Garden Lodge,2520.360107,Consumer discretionary,Consumer discretionarytypeB
FCC0005533,-,1300.609985,Consumer discretionary,Consumer discretionarytypeC
FCC0005534,-,95.59500122,Consumer staples,Consumer staplestypeA
FCC0005541,-,602.4699707,Consumer staples,Consumer staplestypeB
FCC0005544,Flaming High school,5808.239746,Consumer discretionary,Consumer discretionarytypeC
FCC0005557,Leonco Petrol station,2969.080078,Energy,EnergytypeA
FCC0005558,Vision Investment,586.8200073,Portfolio,PortfoliotypeB
FCC0005562,Heritage General Services ltd,2969.530029,Materials ,Materials typeC
FCC0005562,-,742.3825073,Consumer discretionary,Consumer discretionarytypeA
FCC0005562,-,742.3825073,Consumer staples,Consumer staplestypeB
FCC0005470,ABI SALAM BUILDING MATERIALS,652.1099854,Materials ,Materials typeC
FCC0005577,Country Lodge Hotel,24330.09961,Consumer discretionary,Consumer discretionarytypeA
FCC0005582,WOMEN'S VOCATIONAL TRAINING ,5738.782715,Consumer discretionary,Consumer discretionarytypeB
FCC0005626,Mama enterprise,96.16000366,Consumer staples,Consumer staplestypeC
FCC0005633,Agness Kargbo Memorial ,1060.040039,Consumer discretionary,Consumer discretionarytypeA
FCC0005649,-,529.8400269,Consumer staples,Consumer staplestypeB
FCC0005654,ABJ Ent,402.5474854,Consumer staples,Consumer staplestypeC
FCC0005599,Lumie Bah Enterprise,406.4874878,Consumer staples,Consumer staplestypeA
FCC0005668,Family kingdom resort.,704.6900024,Consumer discretionary,Consumer discretionarytypeB
FCC0005676,-,88.25499725,Consumer staples,Consumer staplestypeC
FCC0005677,-,1908.599976,Consumer staples,Consumer staplestypeA
FCC0005682,Sierra Leone Grammar School,3288,Consumer discretionary,Consumer discretionarytypeB
FCC0005685,-,203.3849945,Consumer staples,Consumer staplestypeC
FCC0005706,Cedeba scrape metal enterprise,738.2424927,Consumer discretionary,Consumer discretionarytypeA
FCC0005707,Marian sale enterprise,348.7650146,Consumer staples,Consumer staplestypeB
FCC0005736,Isata Mansaray Enterprise ,466.5799866,Consumer discretionary,Consumer discretionarytypeC
FCC0005771,-,677.6599731,Materials ,Materials typeA
FCC0005851,Omsal Salary Conteh Enterprise,2533.219971,Consumer discretionary,Consumer discretionarytypeB
FCC0005851,-,2533.219971,Consumer staples,Consumer staplestypeC
FCC0005854,MJ Auto Spears,590.289978,Consumer discretionary,Consumer discretionarytypeA
FCC0005879,Orland shipping,889.3300171,Consumer discretionary,Consumer discretionarytypeB
FCC0005850,Biora Enterprise,151.1549988,Consumer staples,Consumer staplestypeC
FCC0005891,The New World Investment,783.5150146,Communication services,Communication servicestypeA
FCC0005891,Absa Pharmacy,783.5150146,Consumer staples,Consumer staplestypeB
FCC0005916,Simcess Enterpt,1220.829956,Consumer discretionary,Consumer discretionarytypeC
FCC0005916,Simcess Enterprise,1220.829956,Consumer discretionary,Consumer discretionarytypeA
FCC0005927,Pavi fort,1161.86499,Materials ,Materials typeB
FCC0048829,CIL enterprise,1279.339966,Materials ,Materials typeC
FCC0006208,Bilin Investment & Development ,417.4349976,Portfolio,PortfoliotypeA
FCC0006221,3BDM Associates Consultancy ,1123,Materials ,Materials typeB
FCC0006231,Shine On enterprise,1851.890015,Consumer staples,Consumer staplestypeC
FCC0006247,Miral Healthcare Ltd,4051.780029,Portfolio,PortfoliotypeA
FCC0006249,-,509.9400024,Materials ,Materials typeB
FCC0006258,-,260.3624878,Consumer staples,Consumer staplestypeC
FCC0006306,Medamit,309.9324951,Consumer discretionary,Consumer discretionarytypeA
FCC0006329,Adaba sport,850,Consumer staples,Consumer staplestypeB
FCC0006331,Compassionate Health and ,3123.820068,Consumer staples,Consumer staplestypeC
FCC0006349,FA JOX,900.2299805,Consumer discretionary,Consumer discretionarytypeA
FCC0006291,,582.3499756,Consumer discretionary,Consumer discretionarytypeB
FCC0006378,Self Help Store,175.3800049,Materials ,Materials typeC
FCC0006381,Sabanor ojeh society,838.9400024,Consumer discretionary,Consumer discretionarytypeA
FCC0006396,Lionel's Bar & Restaurant,778.2299805,Consumer discretionary,Consumer discretionarytypeB
FCC0006402,ALZ BUILDING MATERIALS,4614.319824,Consumer discretionary,Consumer discretionarytypeC
FCC0006404,Sierra Leone Grammar School,6498,Consumer discretionary,Consumer discretionarytypeA
FCC0006408,-,435.6400146,Consumer discretionary,Consumer discretionarytypeB
FCC0006408,-,435.6400146,Consumer staples,Consumer staplestypeC
FCC0157895,I B Kai Pharmacy,500,Consumer staples,Consumer staplestypeA
FCC0006434,Mabel Sembu enterprise,711.7150269,Consumer discretionary,Consumer discretionarytypeB
FCC0006434,Nurullah enterprise,711.7150269,Consumer discretionary,Consumer discretionarytypeC
FCC0006439,-,212.0050049,Consumer discretionary,Consumer discretionarytypeA
FCC0006453,Esto Bar and Restaurant,7296.529785,Consumer discretionary,Consumer discretionarytypeB
FCC0006456,Dija boutique,2024.910034,Consumer discretionary,Consumer discretionarytypeC
FCC0006457,Alcelia,805.6450195,Consumer staples,Consumer staplestypeA
FCC0006459,-,286.230011,Materials ,Materials typeB
FCC0006479,Passionate preparatory school,1220.72998,Consumer discretionary,Consumer discretionarytypeC
FCC0006489,Office World,17811.89844,Consumer discretionary,Consumer discretionarytypeA
FCC0006507,C. E. C. C  Pure Drinking Water,885.0974731,Materials ,Materials typeB
FCC0006515,My Shop,177.3699951,Consumer staples,Consumer staplestypeC
FCC0006516,M&B Internet Cafe,239.0299988,Communication services,Communication servicestypeA
FCC0006523,Sign Africa,2515.110107,Consumer discretionary,Consumer discretionarytypeB
FCC0006525,Winter &summer enterprise,234.3899994,Consumer staples,Consumer staplestypeC
FCC0006574,-,103.0575027,Consumer staples,Consumer staplestypeA
FCC0006576,Total,12321.87988,Consumer staples,Consumer staplestypeB
FCC0006578,Divine pure water,908.7949829,Consumer staples,Consumer staplestypeC
FCC0006588,Koroms enterprise,1504.959961,Consumer discretionary,Consumer discretionarytypeA
FCC0006636,-,137.3874969,Consumer staples,Consumer staplestypeB
FCC0007111,MF enterprise,399.8450012,Consumer discretionary,Consumer discretionarytypeC
FCC0007132,-,1146.920044,Consumer staples,Consumer staplestypeA
FCC0007140,YMCA Sierra Leone,1611.359985,Consumer discretionary,Consumer discretionarytypeB
FCC0007174,-,570.2299805,Consumer discretionary,Consumer discretionarytypeC
FCC0007138,Sulaiman International,1460.699951,Portfolio,PortfoliotypeA
FCC0007189,No Business Name,324.2149963,Consumer discretionary,Consumer discretionarytypeB
FCC0007193,St Mary's Balamorie Primary ,1187.459961,Consumer discretionary,Consumer discretionarytypeC
FCC0007198,Oprah beauty saloon,565.4799805,Consumer discretionary,Consumer discretionarytypeA
FCC0007198,Cesswill enterprise,565.4799805,Consumer discretionary,Consumer discretionarytypeB
FCC0007200,MARDAN KAY ENTERPRISE,486.4874878,Consumer staples,Consumer staplestypeC
FCC0007200,ISATU NICE ENTERPRISE,486.4874878,Consumer discretionary,Consumer discretionarytypeA
FCC0007203,-,163.0599976,Consumer staples,Consumer staplestypeB
FCC0007218,-,578.7949829,Consumer staples,Consumer staplestypeC
FCC0007230,DockYard Community Enterprise ,308,Consumer staples,Consumer staplestypeA
FCC0007231,-,290.6149902,Consumer staples,Consumer staplestypeB
FCC0007244,Sambaia Bendugu Sababu ,1492.140015,Portfolio,PortfoliotypeC
FCC0007189,-,324.2149963,Consumer discretionary,Consumer discretionarytypeA
FCC0007304,Gibrim enterprise,115.0400009,Consumer discretionary,Consumer discretionarytypeB
FCC0007333,Bamira bar & restaurant,444.7525024,Consumer staples,Consumer staplestypeC
FCC0079177,BEREKO UNITED ENTERPRISE ,429.9475098,Portfolio,PortfoliotypeA
FCC0004483,RITCORP SL LTD,1096.23999,Portfolio,PortfoliotypeB
FCC0004483,SIERRA LEONE COMMERCIAL ,1096.23999,Portfolio,PortfoliotypeC
FCC0004484,Fountains life pure water,798.8875122,Consumer staples,Consumer staplestypeA
FCC0004492,The Experience ,583.5200195,Portfolio,PortfoliotypeB
FCC0004493,-,2799.47998,Consumer discretionary,Consumer discretionarytypeC
FCC0004502,Customer .S. Base,1097.119995,Consumer staples,Consumer staplestypeA
FCC0004502,Custumer .S. Base,1097.119995,Consumer discretionary,Consumer discretionarytypeB
FCC0004504,Hene P Enterprise ,1227.319946,Consumer discretionary,Consumer discretionarytypeC
FCC0157895,Jagiko Enterprise,750,Consumer staples,Consumer staplestypeA
FCC0004558,Mammah's Workshop,265.8900146,Consumer discretionary,Consumer discretionarytypeB
FCC0004563,Beatrice M. Bah Enterprises,306.7200012,Consumer staples,Consumer staplestypeC
FCC0004504,Delia enterprise,613.6599731,Consumer discretionary,Consumer discretionarytypeA
FCC0004506,Zaniab Enterprise ,596.977478,Consumer discretionary,Consumer discretionarytypeB
FCC0004599,-,745.4099731,Consumer staples,Consumer staplestypeC
FCC0004602,Mount Victory Pre. Academy,1523.109985,Consumer discretionary,Consumer discretionarytypeA
FCC0004623,Ronsab Preparatory School ,3015.530029,Consumer discretionary,Consumer discretionarytypeB
FCC0004656,CICA MOTORS SIERRA LEONE,3061.629883,Portfolio,PortfoliotypeC
FCC0004663,-,613.2000122,Consumer staples,Consumer staplestypeA
FCC0004664,DAMIC REWINDING AND ,487.4150085,Consumer discretionary,Consumer discretionarytypeB
FCC0004684,-,370.1799927,Consumer discretionary,Consumer discretionarytypeC
FCC0004690,Kolia enterprise,219.4075012,Portfolio,PortfoliotypeA
FCC0004690,Kadie mour Turay Enterprise,438.8150024,Consumer discretionary,Consumer discretionarytypeB
FCC0004690,Walanmewaleh,219.4075012,Portfolio,PortfoliotypeC
FCC0004706,-,903.5925293,Consumer discretionary,Consumer discretionarytypeA
FCC0004720,Pabsba Enterprise,500.4859924,Consumer staples,Consumer staplestypeB
FCC0004761,Izelia limited,3768.780029,Consumer discretionary,Consumer discretionarytypeC
FCC0004779,Bilingual Elementary and High ,3809.860107,Portfolio,PortfoliotypeA
FCC0004827,-,491.2200012,Consumer discretionary,Consumer discretionarytypeB
FCC0004831,NP Minimat,270.0700073,Consumer staples,Consumer staplestypeC
FCC0004836,Keh Keh (Sl) Ltd,1804.469971,Portfolio,PortfoliotypeA
FCC0004845,Dette and Eubrigs Investment,532.227478,Consumer staples,Consumer staplestypeB
FCC0004845,Alcess Enterprise,532.227478,Portfolio,PortfoliotypeC
FCC0004724,Sierra Bay Hotel,39830.55859,Consumer discretionary,Consumer discretionarytypeA
FCC0054291,B. M. T. Law,1902.51001,Materials ,Materials typeB
FCC0004875,We are the future -One stop child ,845.7299805,Consumer discretionary,Consumer discretionarytypeC
FCC0004892,General Engineering and ,218.1100006,Materials ,Materials typeA
FCC0004934,MARIBU Enterprise,2060.530029,Consumer discretionary,Consumer discretionarytypeB
FCC0004934,GLobal Outreach Mission,4121.060059,Consumer discretionary,Consumer discretionarytypeC
FCC0004941,Hotel Mariam,9532.339844,Consumer discretionary,Consumer discretionarytypeA
FCC0004948,China Town Guest house,6771.024902,Consumer discretionary,Consumer discretionarytypeB
FCC0005404,St. Joseph's Vocational Institute,3410.22998,Materials ,Materials typeC
FCC0005424,-,712.6574707,Consumer staples,Consumer staplestypeA
FCC0005439,-,450.9075012,Consumer discretionary,Consumer discretionarytypeB
FCC0005470,A T J HOLDINGS SL LTD,1304.219971,Materials ,Materials typeC
FCC0005504,SAPAY ENTERTAINMENT,793.5800171,Consumer discretionary,Consumer discretionarytypeA
FCC0084399,Diamond Bella Make Over ,1612.52002,Portfolio,PortfoliotypeB
FCC0005510,Mamish Boutique,1727.602539,Consumer discretionary,Consumer discretionarytypeC
FCC0005969,Na we na u entertainment,398.230011,Materials ,Materials typeA
FCC0006000,Abu Bangura Board Selling,497.269989,Materials ,Materials typeB
FCC0006008,-,348.3999939,Consumer staples,Consumer staplestypeC
FCC0006023,Na wae na you barbing shop,135.9299927,Consumer discretionary,Consumer discretionarytypeA
FCC0006028,Topeh Enterprise,81.46749878,Consumer staples,Consumer staplestypeB
FCC0006062,Josie Turay Enterprise,914.914978,Consumer staples,Consumer staplestypeC
FCC0006068,-,311.6724854,Consumer discretionary,Consumer discretionarytypeA
FCC0006101,"Quality Management, Logistics ",1675.439941,Portfolio,PortfoliotypeB
FCC0006105,-,200.9275055,Consumer staples,Consumer staplestypeC
FCC0006119,Habitat Home Decor,2481,Consumer staples,Consumer staplestypeA
FCC0006126,Institute of Advance management ,10454.71973,Consumer discretionary,Consumer discretionarytypeB
FCC0006140,Nenneh Enterprise,260.7200012,Consumer discretionary,Consumer discretionarytypeC
FCC0006140,God's Favour Enterprise,261,Consumer discretionary,Consumer discretionarytypeA
FCC0006148,West Business,388.5549927,Consumer discretionary,Consumer discretionarytypeB
FCC0006162,-,449.5975037,Consumer staples,Consumer staplestypeC
FCC0006180,Sierra Leone Gouji construction ,4510.939941,Portfolio,PortfoliotypeA
FCC0079641,Amazing Kingdom Elementary ,692.0100098,Portfolio,PortfoliotypeB
FCC0006598,National Cecil Registration ,6620.639648,Consumer discretionary,Consumer discretionarytypeC
FCC0006678,De Bee SL Limited,285.7900085,Consumer staples,Consumer staplestypeA
FCC0006724,Chrislin Enterprise,857.3400269,Consumer staples,Consumer staplestypeB
FCC0006757,Leonco,629.1199951,Consumer staples,Consumer staplestypeC
FCC0006759,-,952.1599731,Consumer staples,Consumer staplestypeA
FCC0006767,-,325.4324951,Consumer staples,Consumer staplestypeB
FCC0006774,-,2022.550049,Consumer discretionary,Consumer discretionarytypeC
FCC0006774,Western Union,2022.550049,Portfolio,PortfoliotypeA
FCC0006781,Alban Drug Store,497.0599976,Consumer staples,Consumer staplestypeB
FCC0006782,Kallah Brothers International ,1310.640015,Consumer discretionary,Consumer discretionarytypeC
FCC0006792,-,309.6099854,Consumer staples,Consumer staplestypeA
